class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
s_caved_in_knees,0.405586571,0.248071194,-0.290673524,0.999929905,0.411761552,0.226101041,-0.33716771,0.999949932,0.418202847,0.224706531,-0.337169766,0.999954343,0.425455898,0.223093599,-0.337426126,0.999961555,0.403923929,0.225370243,-0.264816493,0.999933958,0.404589713,0.223573923,-0.265033752,0.999929905,0.405646473,0.221677214,-0.26526612,0.999936283,0.475419968,0.21877566,-0.401906699,0.999937296,0.450444341,0.217591733,-0.0900058448,0.999936819,0.439934105,0.259229511,-0.30455035,0.999939919,0.428766578,0.259357303,-0.213917032,0.999890327,0.639830709,0.287532717,-0.478371173,0.999719381,0.500566721,0.275863856,0.107467704,0.999111772,0.676502883,0.422645628,-0.611631155,0.949180841,0.466478318,0.375331581,-0.171990842,0.317681879,0.498871148,0.324072421,-0.519823432,0.941432714,0.432430774,0.340932697,-0.70203203,0.323517203,0.463276923,0.299574405,-0.575347006,0.915071011,0.421663165,0.322430193,-0.765035987,0.322345853,0.480519116,0.283886582,-0.582878768,0.914925814,0.432997555,0.319465637,-0.746498108,0.306524605,0.494381636,0.292313516,-0.519644022,0.894974113,0.462430984,0.320846438,-0.709800482,0.301704735,0.864111602,0.465371758,-0.208410963,0.999078691,0.756158352,0.449523389,0.209004715,0.999097049,0.638056934,0.621291041,-0.195526317,0.965223372,0.573578238,0.578349173,0.253688604,0.489904076,0.720443308,0.775195301,-0.0714034587,0.929368377,0.666820049,0.707730055,0.520237744,0.420884907,0.768769681,0.799940467,-0.0590636097,0.888372719,0.725015998,0.735516906,0.545991063,0.497168809,0.597345293,0.823064446,-0.118905447,0.913702428,0.570596039,0.756146073,0.552133024,0.564873934
s_caved_in_knees,0.411685437,0.243781283,-0.325673789,0.999921262,0.41633454,0.223144293,-0.375166059,0.999940813,0.422219306,0.220967799,-0.375139654,0.999943912,0.428793162,0.218494743,-0.375369847,0.999954462,0.409704506,0.223331183,-0.307615548,0.999918044,0.410578758,0.221355468,-0.307757407,0.999906301,0.411354899,0.219094351,-0.307917118,0.999916255,0.47849974,0.20782575,-0.442046225,0.999926686,0.449765325,0.208942801,-0.147514284,0.99992609,0.449366689,0.25254485,-0.337471128,0.999930084,0.437656134,0.25275141,-0.251736104,0.999874175,0.655228019,0.274974227,-0.478314549,0.999759495,0.50962621,0.258137167,0.0320034437,0.99926883,0.671682537,0.403859794,-0.625991166,0.964704573,0.462374657,0.354912639,-0.134602383,0.433336556,0.507699907,0.301146239,-0.55197525,0.961139977,0.44878456,0.318678081,-0.493750125,0.428104043,0.47457251,0.277910501,-0.594476283,0.940502405,0.437420607,0.299162,-0.530525327,0.402860194,0.496059597,0.262922823,-0.583590686,0.939912438,0.466184795,0.30310142,-0.508584917,0.382822961,0.506994605,0.269635916,-0.543994129,0.921652317,0.478183717,0.309435934,-0.495052427,0.379575878,0.840219378,0.465317816,-0.186888888,0.999201894,0.73584187,0.445636332,0.187504619,0.998972237,0.629825532,0.616196513,-0.140531138,0.968576729,0.589529574,0.586719453,0.232864022,0.52917999,0.717048109,0.773964405,0.0160979349,0.928860605,0.668669939,0.715692759,0.45572412,0.423103869,0.767067134,0.800125897,0.0316754244,0.894269884,0.71509707,0.739881992,0.480792969,0.502098978,0.601204872,0.821573436,-0.00221201335,0.902009249,0.56669414,0.766254663,0.48583138,0.54368341
s_caved_in_knees,0.37894991,0.447101265,-0.283422172,0.9999367,0.377499133,0.428133339,-0.337225854,0.999955058,0.383965045,0.425809443,-0.337058008,0.999961257,0.390687436,0.423397362,-0.337203503,0.999967575,0.368346959,0.429960161,-0.262984574,0.999929547,0.366797715,0.428590596,-0.263072431,0.99991709,0.364823461,0.426801592,-0.263017833,0.999914825,0.436118007,0.414840221,-0.435350806,0.999944925,0.404029042,0.4152731,-0.119154833,0.999910653,0.421608239,0.456464678,-0.315317452,0.999936759,0.404890031,0.451410949,-0.223375663,0.999855757,0.591972411,0.45521909,-0.559825957,0.999824405,0.477671891,0.445540816,0.118626341,0.999041438,0.601865351,0.594738245,-0.475752294,0.972240925,0.472637206,0.528851628,0.139958203,0.323308319,0.457601428,0.506495059,-0.0658360869,0.929037929,0.420698047,0.494419008,-0.0300178509,0.2099794,0.410987735,0.482086837,-0.0627815425,0.881702185,0.395146996,0.486407369,-0.0196712259,0.195862532,0.433939278,0.468187392,-0.0815195814,0.882009029,0.416124463,0.476062357,-0.00219930965,0.183557004,0.453997135,0.473605007,-0.0597077534,0.857725799,0.425235212,0.478715599,-0.0277285576,0.185892403,0.853786469,0.577280581,-0.233950973,0.999238491,0.741667628,0.563521802,0.234305382,0.998927057,0.577399433,0.656378508,-0.527863801,0.965589821,0.504893184,0.612272382,0.282053173,0.580732286,0.72010982,0.781166792,-0.356198579,0.932192385,0.637877464,0.712861419,0.302087009,0.518347025,0.7712304,0.798509359,-0.336033911,0.895356417,0.691535234,0.725793481,0.300154805,0.583867967,0.613730192,0.83204776,-0.377527952,0.91638273,0.579258442,0.777530968,0.308302164,0.624016166
s_caved_in_knees,0.358526409,0.454309881,-0.31063807,0.999942124,0.359880835,0.434649885,-0.366949677,0.999962687,0.365484953,0.432638109,-0.366791368,0.999968112,0.371113598,0.430629343,-0.366979122,0.999972999,0.351030022,0.43515262,-0.289507598,0.999941826,0.350341678,0.433339506,-0.289683908,0.999933302,0.349983096,0.431406975,-0.289618224,0.999930322,0.41554904,0.42102918,-0.478206903,0.99995482,0.392966509,0.42122215,-0.153913975,0.999926031,0.394986838,0.460969388,-0.348784417,0.999947071,0.382780194,0.46156016,-0.253340185,0.999883115,0.591285408,0.470110238,-0.576172709,0.999836981,0.478793472,0.454953372,0.0739369392,0.999042094,0.601854205,0.603916764,-0.446058095,0.958451867,0.477427661,0.526083112,0.198294908,0.258135468,0.45780924,0.51332444,-0.00290809269,0.914093375,0.407020986,0.489805609,0.231094748,0.167430758,0.412525296,0.488999426,-0.00135244161,0.863608479,0.383149683,0.467226595,0.24706839,0.161854178,0.436058551,0.478666157,-0.0333181471,0.864356041,0.39582637,0.473400354,0.253577292,0.152368382,0.455034465,0.483603656,-0.00389016396,0.838497281,0.405917525,0.477003276,0.232717425,0.155226216,0.853206694,0.585163355,-0.232671529,0.999383509,0.74345392,0.566975176,0.233042374,0.999105513,0.582256854,0.659371614,-0.520407796,0.965298891,0.494775593,0.599218726,0.312923968,0.548532248,0.720396876,0.782045722,-0.383636087,0.932329774,0.634146094,0.704262614,0.398483962,0.515272021,0.769533277,0.799137592,-0.342622787,0.895009816,0.676567018,0.719706297,0.403645068,0.575071335,0.607090175,0.831424236,-0.367858976,0.923368812,0.557614207,0.754881382,0.419391364,0.638404727
s_caved_in_knees,0.438751996,0.217953593,-0.291277409,0.999908268,0.437186986,0.197631538,-0.343423218,0.99993062,0.442398787,0.195886433,-0.343474418,0.999934316,0.448267817,0.193635404,-0.343677938,0.999946475,0.431665808,0.197202295,-0.264203727,0.99989754,0.432785004,0.195267677,-0.264345884,0.99988234,0.434072465,0.193067074,-0.26460281,0.999889553,0.498871177,0.180978686,-0.433187366,0.999922931,0.47650829,0.183018908,-0.0861278623,0.999872804,0.472473174,0.225376129,-0.313989967,0.99991399,0.464795977,0.226217225,-0.212380052,0.999798059,0.686352491,0.23906903,-0.506641924,0.999771953,0.555565238,0.249973059,0.138300478,0.99905479,0.724252164,0.384569257,-0.654209554,0.956310451,0.551921487,0.35627234,-0.0358072966,0.298582733,0.567274451,0.26693818,-0.617225111,0.959038079,0.485711783,0.294063777,-0.46476844,0.364932388,0.540451765,0.244981974,-0.661553383,0.940254986,0.463204354,0.26681155,-0.511808634,0.350126892,0.557494044,0.2291632,-0.653813064,0.940453351,0.467841685,0.260899097,-0.501502752,0.330667377,0.56705153,0.237623289,-0.609140992,0.919859707,0.480946064,0.273966312,-0.476093084,0.321661562,0.845456123,0.456714064,-0.216239378,0.999293029,0.744366467,0.443214506,0.216775805,0.998967886,0.67269361,0.6142658,-0.179343179,0.971997321,0.606792688,0.581674218,0.40115425,0.556022942,0.719098985,0.772183836,-0.0116137182,0.942588389,0.658931077,0.705934405,0.638639152,0.466240078,0.765043736,0.80163449,-0.0019609658,0.903682351,0.703084171,0.742878318,0.659901261,0.53634268,0.599635422,0.81939429,-0.0879787952,0.924178421,0.537460983,0.738519609,0.640215874,0.594381094
s_caved_in_knees,0.395395786,0.434429795,-0.267496884,0.999915779,0.387819409,0.4169361,-0.327274889,0.999929309,0.39188084,0.414683342,-0.327117234,0.999933004,0.396087974,0.412283272,-0.327257574,0.999944806,0.382496566,0.417647362,-0.248933256,0.999895275,0.382743031,0.415858924,-0.2490554,0.999879003,0.382975221,0.413680315,-0.249062523,0.999888897,0.443008959,0.400806338,-0.444217265,0.999904335,0.426527321,0.400120646,-0.109599367,0.999900699,0.432595372,0.43914485,-0.306890786,0.999920249,0.426119983,0.440433174,-0.208174318,0.999816835,0.612103879,0.44481644,-0.583737969,0.999835014,0.530928552,0.428539902,0.125902623,0.999307215,0.643574953,0.578901827,-0.50709492,0.967201114,0.569002092,0.511377215,0.106188953,0.203485906,0.498990685,0.497011989,-0.0568598099,0.932833195,0.488120735,0.49371928,-0.0691410303,0.163582951,0.454638302,0.484413058,-0.048162397,0.89111495,0.466354281,0.489516884,-0.0583380125,0.16201286,0.477821469,0.469892502,-0.0573639534,0.891677439,0.483841777,0.463730723,-0.0391610414,0.151362598,0.495122403,0.473200977,-0.0460406579,0.863666773,0.512580514,0.470533907,-0.0667431951,0.15562436,0.880509853,0.557856679,-0.249051109,0.999294162,0.777265429,0.54180032,0.24932918,0.998854041,0.607354164,0.637027442,-0.37556088,0.968462408,0.548230469,0.59030664,0.376258969,0.556001782,0.715432823,0.781243145,-0.359898329,0.945602775,0.647561491,0.703560472,0.466039479,0.524421632,0.765716136,0.800499618,-0.357888371,0.908136189,0.700347424,0.724887729,0.464363635,0.599515319,0.608029306,0.826522052,-0.420398414,0.935076356,0.560352862,0.752339005,0.489908606,0.641941726
s_caved_in_knees,0.476338446,0.205199286,-0.236473486,0.999869704,0.4749524,0.182741612,-0.284725666,0.999884188,0.481005043,0.180170953,-0.284778267,0.999891937,0.487642169,0.177341804,-0.284914553,0.999908745,0.467549056,0.184282109,-0.211968333,0.99983871,0.468069673,0.182990193,-0.212054238,0.999816597,0.468962938,0.181576937,-0.212311983,0.999829173,0.537541151,0.1649573,-0.369544595,0.999854147,0.509004831,0.171378702,-0.0460803397,0.999811172,0.511728227,0.211195379,-0.258460939,0.999864578,0.501542985,0.213384509,-0.163939685,0.999706864,0.719461203,0.223526686,-0.446213484,0.999789715,0.573257923,0.24543862,0.165808126,0.999195337,0.739309549,0.364880502,-0.630360126,0.962764025,0.555051804,0.347202629,0.0432812944,0.399070531,0.589472473,0.260503232,-0.668450117,0.958320618,0.47623384,0.282144368,-0.34515956,0.433379203,0.563020349,0.238341242,-0.722644746,0.937021673,0.460345328,0.25813961,-0.389645815,0.395751983,0.581053138,0.223774835,-0.719119072,0.936783135,0.465153277,0.250182062,-0.38017562,0.374041468,0.589479625,0.231052667,-0.664783955,0.916174591,0.479599893,0.260897696,-0.355458349,0.363574475,0.865109444,0.45355472,-0.211527884,0.9992221,0.755164325,0.445119709,0.212014765,0.99877274,0.701362669,0.616217077,-0.166027606,0.972299874,0.624008715,0.584441423,0.320622265,0.559046924,0.721731305,0.770796537,-0.0186842903,0.943472087,0.661446571,0.715980291,0.498270005,0.467923105,0.764611661,0.801662922,-0.00829896703,0.899071932,0.705827296,0.754935324,0.514315605,0.534699559,0.6007424,0.820026517,-0.10358467,0.920169771,0.538460314,0.747388721,0.478760362,0.590234756
s_caved_in_knees,0.474679321,0.213216156,-0.223761752,0.999850571,0.472550541,0.191752777,-0.275092334,0.999863029,0.478651047,0.189418212,-0.275129169,0.999872029,0.485376865,0.186798006,-0.27526021,0.999890029,0.465496898,0.192755014,-0.201670557,0.99981153,0.466137826,0.191229731,-0.201743722,0.999786496,0.46715945,0.189481959,-0.201994553,0.999805331,0.535835207,0.174848348,-0.38166365,0.999835134,0.510607719,0.179066926,-0.0545012727,0.999786615,0.510153949,0.219916031,-0.254460603,0.999847054,0.500800192,0.221328452,-0.159015819,0.999660909,0.718626857,0.233278111,-0.457247913,0.999786794,0.579729617,0.247676522,0.16029349,0.999215305,0.708000422,0.374368221,-0.540335298,0.966020048,0.557527244,0.351103932,0.1128795,0.442095786,0.575434089,0.267799556,-0.452185392,0.962628484,0.475116462,0.291698396,-0.182313755,0.493786693,0.53341043,0.25091818,-0.488615662,0.942821801,0.45799455,0.271724522,-0.210663736,0.441988766,0.563395619,0.235373303,-0.487560153,0.942091763,0.461217701,0.262097627,-0.205261335,0.417953968,0.572544813,0.241888881,-0.445906818,0.921170354,0.476255894,0.271203548,-0.191928357,0.405325055,0.857646346,0.456200212,-0.20375976,0.999148786,0.750192165,0.446900904,0.204189211,0.998553097,0.701021075,0.624170184,-0.134986967,0.976299047,0.620267451,0.588160396,0.336872458,0.605175972,0.724931479,0.771134853,0.0397704951,0.947676778,0.659554482,0.717558742,0.527350426,0.508270264,0.76954937,0.801411748,0.0489671081,0.900958836,0.702735066,0.753470659,0.540208578,0.558006406,0.607369125,0.820947468,-0.0525097176,0.922956824,0.534526408,0.746637642,0.507058501,0.619578719
s_caved_in_knees,0.371834815,0.457009852,-0.22055009,0.999932289,0.367583811,0.440639168,-0.274235398,0.999945104,0.371508926,0.438524157,-0.274082631,0.999948919,0.37545073,0.436314017,-0.274217188,0.999957263,0.362871855,0.440736532,-0.19987376,0.999921978,0.363228738,0.438643306,-0.200010404,0.999911487,0.363706976,0.436222941,-0.20006752,0.999917209,0.418201357,0.424159288,-0.389814675,0.999929249,0.405824959,0.423551381,-0.0682288483,0.999913514,0.407771766,0.46047768,-0.259000421,0.999936342,0.402066976,0.46122089,-0.165958196,0.999858379,0.597424328,0.46435231,-0.515507221,0.999866188,0.516545475,0.457038015,0.143564925,0.999328017,0.640296638,0.60152787,-0.426951528,0.966337144,0.523550093,0.534348369,0.152547896,0.221216872,0.482587129,0.520656228,-0.00659078313,0.929792047,0.458984077,0.511818528,0.00647418387,0.175948471,0.437013924,0.501165211,0.00059350935,0.885852993,0.412035465,0.497625053,0.00980341341,0.16835016,0.462294459,0.489445031,-0.0132906819,0.885767758,0.44536832,0.481742561,0.0334457755,0.15708515,0.481504649,0.494884402,0.000985080376,0.858586371,0.471327156,0.487998962,0.0106957499,0.159915358,0.886523783,0.568983316,-0.24620913,0.999343634,0.783969462,0.56003511,0.246722668,0.998959124,0.614192069,0.643469632,-0.358553439,0.972701669,0.538824379,0.599259734,0.360731035,0.561573863,0.718503594,0.783587098,-0.362585664,0.958331227,0.654172659,0.728534758,0.403166234,0.553982913,0.764631391,0.802820861,-0.363067925,0.919504106,0.700128376,0.745128512,0.404119581,0.615930796,0.592118025,0.832254291,-0.448608309,0.948700368,0.573738039,0.790496647,0.413950443,0.669646263
s_caved_in_knees,0.467834562,0.205876634,-0.24689962,0.999880672,0.466217011,0.183505625,-0.293487012,0.999892294,0.472179592,0.180826992,-0.293540567,0.999900818,0.478682548,0.177851766,-0.293671787,0.999912441,0.459290922,0.184911162,-0.218578249,0.999857247,0.460059404,0.183365002,-0.218689278,0.999843299,0.461113244,0.181703538,-0.218967989,0.999853492,0.52888453,0.164371759,-0.376129121,0.999864817,0.502249599,0.170444161,-0.0422465652,0.999831676,0.502740622,0.211355641,-0.268763959,0.999870956,0.493602216,0.213987589,-0.171379238,0.999743044,0.708499491,0.217582896,-0.459450841,0.999749362,0.563735247,0.24517934,0.156271636,0.999188304,0.711441875,0.361759573,-0.630085409,0.958820581,0.525402546,0.343038946,-0.0679488853,0.444226563,0.562003136,0.261795104,-0.60190928,0.953376114,0.464981407,0.279599369,-0.585015178,0.453080416,0.530962646,0.242995232,-0.654791951,0.929490566,0.450929046,0.254907131,-0.647777259,0.409819514,0.551961184,0.22714524,-0.649970174,0.928913891,0.460179597,0.246881321,-0.613344014,0.386707723,0.562335312,0.234056637,-0.596902907,0.908205986,0.47317192,0.255740821,-0.587888718,0.376968622,0.871908545,0.449201405,-0.210279509,0.999159694,0.757627964,0.442851722,0.210657358,0.998856306,0.725397229,0.61661762,-0.154950082,0.970948219,0.638369441,0.585933268,0.338129669,0.553709209,0.720518172,0.774151981,0.0157194305,0.938830435,0.66425693,0.72287339,0.565690935,0.457455844,0.761743486,0.804545105,0.0257260185,0.891009986,0.711822093,0.758601069,0.584639132,0.516716659,0.603944898,0.824290454,-0.0903034285,0.911963642,0.5330832,0.741719604,0.554891229,0.572779715
s_caved_in_knees,0.377271056,0.454685599,-0.276058018,0.999928057,0.377549946,0.435297579,-0.323512703,0.999948204,0.382441401,0.43311733,-0.323410064,0.999953628,0.387207508,0.430880159,-0.323533207,0.999961078,0.369498909,0.435680687,-0.251436472,0.999924839,0.368888944,0.433554173,-0.251548588,0.999914646,0.368380606,0.43113637,-0.251633376,0.99991703,0.427619845,0.421489477,-0.436751634,0.999937117,0.407545209,0.42098704,-0.116948158,0.999912679,0.412626266,0.461585432,-0.298290491,0.999931216,0.401742101,0.462023795,-0.211385489,0.999854743,0.594991028,0.471104234,-0.552885294,0.999834061,0.501829207,0.456052721,0.0916136503,0.999072373,0.604691923,0.610347927,-0.450493693,0.961055934,0.489884317,0.541305959,0.0859087035,0.199093461,0.464645058,0.516930342,-0.0343419835,0.909394324,0.430414498,0.505988717,-0.0637051985,0.143614978,0.419554025,0.495823622,-0.0328777544,0.860041678,0.390611768,0.478001744,-0.0606392175,0.140677616,0.446415365,0.484088033,-0.0560325608,0.860228896,0.424165934,0.485711575,-0.0403718092,0.131059065,0.466724396,0.49078694,-0.0310252793,0.8350631,0.452819288,0.484068543,-0.0599787012,0.133816406,0.869083047,0.578575075,-0.232201308,0.999392688,0.761872768,0.563988268,0.232585594,0.999043584,0.599330783,0.654117942,-0.45699811,0.973347902,0.510850072,0.59665519,0.32579571,0.552146435,0.721153855,0.786554575,-0.407646775,0.955997109,0.648994386,0.717658877,0.371436149,0.547825813,0.771503508,0.807143211,-0.401438296,0.916035712,0.697802424,0.736873686,0.373125583,0.606331229,0.607811451,0.83139497,-0.486852169,0.945444822,0.570575237,0.772924304,0.375021964,0.667353213
s_caved_in_knees,0.371927738,0.480722606,-0.245160505,0.999925554,0.371485174,0.463717997,-0.284678698,0.99995929,0.376740128,0.462307036,-0.284550399,0.999964952,0.382065743,0.460436404,-0.284641862,0.999970555,0.36403206,0.462782323,-0.216938719,0.999944091,0.364083767,0.460881233,-0.217167318,0.999938369,0.364127219,0.458603621,-0.217110321,0.99993664,0.426642448,0.44964236,-0.379600346,0.99995023,0.407097578,0.44851166,-0.0887878239,0.99993223,0.4095231,0.490040004,-0.272675246,0.999933958,0.396753222,0.48940596,-0.186862499,0.999883533,0.587910175,0.503355265,-0.485787153,0.999788523,0.500013947,0.49641332,0.108117171,0.998918235,0.602619112,0.634111762,-0.385052443,0.935595632,0.49092713,0.576517642,0.0857834369,0.14821814,0.458187312,0.546828628,0.0225732066,0.882374227,0.431573659,0.540889621,-0.101025127,0.106874697,0.418031693,0.528951645,0.0150771011,0.832634866,0.423085481,0.533453405,-0.104546979,0.114491172,0.439873219,0.515783012,-0.0128584439,0.833036125,0.429106086,0.510634422,-0.093478173,0.108282559,0.459739178,0.52093637,0.0222061574,0.807744741,0.446455508,0.516542792,-0.101455696,0.111471698,0.867611289,0.597705364,-0.213230148,0.999431551,0.773589671,0.578464985,0.213524833,0.999221325,0.611540616,0.666011393,-0.373101473,0.957534194,0.503412426,0.613133013,0.306977361,0.430594474,0.715978265,0.782017946,-0.262838691,0.937841535,0.645903468,0.721645892,0.374701619,0.463024199,0.767316759,0.802035511,-0.257554621,0.89744848,0.685090601,0.748113096,0.379650533,0.54162693,0.605291009,0.834155738,-0.298262507,0.928916037,0.567865431,0.788370252,0.381614655,0.598595858
s_caved_in_knees,0.478525341,0.213313848,-0.274977416,0.999925375,0.477316976,0.191493317,-0.322580606,0.99994868,0.48326093,0.189478278,-0.322599411,0.999952435,0.489929527,0.187276334,-0.322770149,0.999961376,0.469208956,0.191637501,-0.25098601,0.999931753,0.469098747,0.18979235,-0.251131952,0.999921679,0.469213814,0.187997222,-0.251307487,0.999924004,0.537044764,0.17792809,-0.384002,0.999937236,0.510131657,0.179707676,-0.0716327205,0.99992311,0.510819018,0.220572665,-0.287999809,0.999931157,0.499917179,0.22265625,-0.196585104,0.999881387,0.700204194,0.249224231,-0.465016216,0.999775589,0.564982414,0.249885052,0.138513178,0.999258697,0.703659892,0.389377773,-0.637855172,0.954880416,0.513223112,0.345686346,-0.140299276,0.384932876,0.554035306,0.272976816,-0.610533237,0.945209742,0.467373967,0.295258969,-0.662601709,0.390847057,0.528006256,0.247681528,-0.661732674,0.92037499,0.455470264,0.270600647,-0.717862964,0.36443615,0.548942268,0.236154467,-0.663064599,0.920007765,0.474123389,0.264354706,-0.685132682,0.344401628,0.561290383,0.243426323,-0.6072312,0.902479351,0.492035002,0.273070633,-0.664117336,0.338598162,0.865465879,0.45885998,-0.201407939,0.999344707,0.759640396,0.44436878,0.201893955,0.999212027,0.666393995,0.614916682,-0.176350325,0.965161324,0.610915065,0.57785964,0.364798814,0.535214424,0.718749583,0.772652507,-0.103893936,0.936410904,0.655281365,0.703419983,0.613137424,0.447620958,0.764994979,0.798433602,-0.103958003,0.893873215,0.709890246,0.735078275,0.637321234,0.522248387,0.599945009,0.822256744,-0.215108186,0.916401863,0.537780702,0.736567795,0.627849162,0.574011862
s_caved_in_knees,0.494101405,0.201821893,-0.256859154,0.999891877,0.494442761,0.178993613,-0.305671424,0.999903679,0.501743674,0.175892785,-0.305695266,0.999913275,0.509696603,0.172537059,-0.305853307,0.999922812,0.484449774,0.181580186,-0.235549212,0.99987644,0.484230042,0.180422068,-0.23561734,0.999859989,0.484402925,0.179240659,-0.235856697,0.999867558,0.558980048,0.160044119,-0.38403663,0.999884129,0.524962902,0.167551488,-0.0688871145,0.999865949,0.53307426,0.207635596,-0.274080455,0.999881089,0.519357204,0.210442618,-0.182849824,0.999782622,0.720787704,0.224583954,-0.451222062,0.999778628,0.579201818,0.240440696,0.148647621,0.999325335,0.68955034,0.365976006,-0.573848486,0.964392245,0.537398756,0.339678258,0.00278384821,0.539631009,0.559320807,0.253672779,-0.541993022,0.960257053,0.476515889,0.276674211,-0.375076026,0.565621614,0.533424735,0.231849387,-0.585256934,0.940431237,0.462516695,0.248623759,-0.421890885,0.508895636,0.553761065,0.218781561,-0.591552615,0.939364195,0.473105758,0.238873407,-0.393987626,0.483000845,0.563856602,0.225363582,-0.54078418,0.921429992,0.488529891,0.250159681,-0.376717448,0.469076157,0.856088102,0.455950171,-0.197322294,0.999295771,0.748907566,0.446746439,0.197569355,0.998981655,0.703387856,0.618838489,-0.120921589,0.975153685,0.618035138,0.584861159,0.330258191,0.615389109,0.723629594,0.770147741,0.0377404019,0.948642075,0.656541049,0.715584636,0.520039141,0.507207394,0.767885864,0.79785198,0.0456403196,0.902720034,0.68078351,0.749278426,0.535225153,0.549948633,0.602334321,0.816408813,-0.0612597056,0.922271132,0.529288113,0.739853263,0.502823353,0.61060828
s_caved_in_knees,0.383543909,0.420903683,-0.274949044,0.999947071,0.383330703,0.403578103,-0.339393884,0.999953508,0.388986677,0.401433527,-0.33915329,0.999958396,0.394933909,0.399020344,-0.339289755,0.999963999,0.374755353,0.405332178,-0.263044238,0.99993366,0.374280959,0.404269546,-0.263213396,0.999923348,0.373837292,0.40298444,-0.263060004,0.999927461,0.442695886,0.389544368,-0.44988364,0.999941051,0.417107761,0.392037779,-0.137727529,0.999925017,0.423319846,0.428194463,-0.320109248,0.999942839,0.409813225,0.428901434,-0.228102624,0.999875665,0.610667348,0.44458738,-0.579608083,0.999870002,0.520794749,0.426864386,0.0867558122,0.99944061,0.615497172,0.579996347,-0.496843249,0.977407873,0.51631248,0.506637692,0.0131961741,0.364876926,0.470597684,0.488366455,-0.110708334,0.948470235,0.428717256,0.467264712,-0.209968403,0.285731971,0.419615567,0.474460751,-0.10389775,0.910294712,0.391654372,0.450587034,-0.21709232,0.262298793,0.446812272,0.458175123,-0.117704891,0.909216762,0.431294322,0.460129321,-0.189815432,0.24448061,0.467493773,0.462715566,-0.102443963,0.888556898,0.445025921,0.462211698,-0.20666191,0.247699916,0.875962973,0.555904508,-0.221163511,0.999462306,0.767581284,0.539577305,0.221474379,0.999187112,0.611424625,0.642331779,-0.360563755,0.975860298,0.536023498,0.591362894,0.285439968,0.656219482,0.714354455,0.782212555,-0.222922027,0.952236474,0.64365381,0.697732806,0.362277955,0.588956356,0.766775966,0.800816536,-0.206365854,0.911191404,0.700486004,0.721205235,0.367548317,0.636439085,0.62415278,0.833119392,-0.228925288,0.938991785,0.557132006,0.754015505,0.409546435,0.685833812
s_caved_in_knees,0.366937757,0.477161318,-0.264412582,0.999925017,0.369561821,0.461302757,-0.30963251,0.999958456,0.375103623,0.45982033,-0.309539318,0.999964476,0.380857587,0.45802483,-0.309721291,0.999970257,0.36238125,0.460534185,-0.243236795,0.999942958,0.362749815,0.458671331,-0.243384019,0.999937654,0.36311242,0.456605285,-0.243418351,0.999935746,0.427699834,0.447684228,-0.397707075,0.999945879,0.405733794,0.446694046,-0.108001679,0.999932468,0.404418677,0.485636145,-0.293254882,0.99993062,0.393414468,0.484917015,-0.210067108,0.999880791,0.591083348,0.504130304,-0.487236321,0.999737978,0.501211226,0.483769029,0.0771962851,0.998705626,0.618107021,0.638841748,-0.386351228,0.941020668,0.488600314,0.558002591,0.1654751,0.214872733,0.460268527,0.540275216,0.010648069,0.888159931,0.410294265,0.518541455,0.129444972,0.160384431,0.414872408,0.517029345,0.00196843036,0.836325407,0.376924336,0.494423151,0.141972825,0.156943247,0.432357579,0.504182458,-0.01875134,0.836058199,0.402947009,0.48920536,0.149202555,0.147491992,0.453031361,0.509847462,0.0117127011,0.812706769,0.411731511,0.50557375,0.130776897,0.150780171,0.865593195,0.594245911,-0.208154842,0.999362707,0.766937435,0.575425267,0.208606079,0.999092281,0.612168431,0.661562443,-0.379894882,0.956588387,0.514633119,0.602079034,0.32152912,0.496477187,0.717380941,0.783812463,-0.320367903,0.938561618,0.63885361,0.722492814,0.402823925,0.499355823,0.76912111,0.805784106,-0.312608987,0.897575498,0.684224486,0.74645555,0.409169823,0.568888485,0.611910701,0.833568454,-0.387264162,0.928948879,0.577763677,0.788198173,0.411454439,0.620183289
